,date,open,high,low,close,volume,EMA_20,atr,nLoss,src,xATRTrailingStop,pos
0,2024-07-30 14:10:00+05:30,51978.7,51978.95,51925.0,51946.15,4020,,53.94999999999709,107.89999999999418,51946.15,51946.15,0.0
1,2024-07-30 14:15:00+05:30,51946.15,52010.0,51940.1,52004.15,10545,,69.90000000000146,139.8000000000029,52004.15,51864.35,0.0
2,2024-07-30 14:20:00+05:30,52002.55,52042.55,52000.1,52033.5,22920,,42.450000000004366,84.90000000000873,52033.5,51948.59999999999,0.0
3,2024-07-30 14:25:00+05:30,52033.5,52035.0,51975.15,51995.2,19920,,59.849999999998545,119.69999999999709,51995.2,51948.59999999999,0.0
4,2024-07-30 14:30:00+05:30,52000.0,52004.85,51975.05,51990.0,10560,,29.799999999995634,59.59999999999127,51990.0,51948.59999999999,0.0
5,2024-07-30 14:35:00+05:30,51990.0,52057.1,51980.7,52055.0,20535,,76.40000000000146,152.8000000000029,52055.0,51948.59999999999,0.0
6,2024-07-30 14:40:00+05:30,52055.0,52075.0,52017.8,52018.35,17205,,57.19999999999709,114.39999999999418,52018.35,51948.59999999999,0.0
7,2024-07-30 14:45:00+05:30,52029.1,52029.55,51990.2,52000.0,9540,,39.35000000000582,78.70000000001164,52000.0,51948.59999999999,0.0
8,2024-07-30 14:50:00+05:30,52000.0,52000.0,51960.0,51970.0,13140,,40.0,80.0,51970.0,51948.59999999999,0.0
9,2024-07-30 14:55:00+05:30,51970.0,51987.0,51884.0,51930.0,30105,,103.0,206.0,51930.0,52136.0,-1.0
10,2024-07-30 15:00:00+05:30,51931.3,51931.3,51800.35,51807.0,47370,,130.95000000000437,261.90000000000873,51807.0,52068.90000000001,-1.0
11,2024-07-30 15:05:00+05:30,51807.05,51858.7,51755.0,51760.0,34260,,103.69999999999709,207.39999999999418,51760.0,51967.399999999994,-1.0
12,2024-07-30 15:10:00+05:30,51764.6,51815.3,51707.7,51760.85,52020,,107.60000000000582,215.20000000001164,51760.85,51967.399999999994,-1.0
13,2024-07-30 15:15:00+05:30,51760.85,51794.85,51739.0,51752.0,33090,,55.849999999998545,111.69999999999709,51752.0,51863.7,-1.0
14,2024-07-30 15:20:00+05:30,51752.0,51759.65,51720.0,51723.25,38730,,39.650000000001455,79.30000000000291,51723.25,51802.55,-1.0
15,2024-07-30 15:25:00+05:30,51723.25,51740.05,51693.75,51700.0,57495,,46.30000000000291,92.60000000000582,51700.0,51792.600000000006,-1.0
16,2024-07-31 09:15:00+05:30,51771.0,51806.95,51686.55,51728.0,64350,,120.39999999999418,240.79999999998836,51728.0,51792.600000000006,-1.0
17,2024-07-31 09:20:00+05:30,51728.0,51769.0,51680.0,51689.8,39570,,89.0,178.0,51689.8,51792.600000000006,-1.0
18,2024-07-31 09:25:00+05:30,51689.8,51792.0,51681.1,51774.6,38940,,110.90000000000146,221.8000000000029,51774.6,51792.600000000006,-1.0
19,2024-07-31 09:30:00+05:30,51774.6,51779.6,51651.0,51692.05,36255,51866.495,128.59999999999854,257.1999999999971,51692.05,51792.600000000006,-1.0
20,2024-07-31 09:35:00+05:30,51692.05,51770.3,51675.0,51748.45,37710,51855.25261904762,95.30000000000291,190.60000000000582,51748.45,51792.600000000006,-1.0
21,2024-07-31 09:40:00+05:30,51748.45,51748.45,51689.3,51700.0,14775,51840.466655328804,59.14999999999418,118.29999999998836,51700.0,51792.600000000006,-1.0
22,2024-07-31 09:45:00+05:30,51700.0,51745.55,51680.0,51701.0,27450,51827.184116726065,65.55000000000291,131.10000000000582,51701.0,51792.600000000006,-1.0
23,2024-07-31 09:50:00+05:30,51701.0,51731.7,51678.0,51692.0,9015,51814.309438942626,53.69999999999709,107.39999999999418,51692.0,51792.600000000006,-1.0
24,2024-07-31 09:55:00+05:30,51692.0,51747.25,51674.0,51730.0,12435,51806.279968567134,73.25,146.5,51730.0,51792.600000000006,-1.0
25,2024-07-31 10:00:00+05:30,51730.0,51780.95,51715.0,51762.45,23565,51802.10568584646,65.94999999999709,131.89999999999418,51762.45,51792.600000000006,-1.0
26,2024-07-31 10:05:00+05:30,51762.45,51792.0,51737.35,51760.7,10365,51798.16228719441,54.650000000001455,109.30000000000291,51760.7,51792.600000000006,-1.0
