,date,open,high,low,close,volume,EMA_20,atr,nLoss,src,xATRTrailingStop,pos
0,2024-07-30 14:10:00+05:30,12926.25,12927.1,12915.8,12921.05,8100,,11.300000000001091,22.600000000002183,12921.05,12921.05,0.0
1,2024-07-30 14:15:00+05:30,12921.05,12929.0,12919.05,12924.0,6250,,9.950000000000728,19.900000000001455,12924.0,12904.099999999999,0.0
2,2024-07-30 14:20:00+05:30,12924.0,12924.45,12919.0,12922.5,3900,,5.450000000000728,10.900000000001455,12922.5,12911.599999999999,0.0
3,2024-07-30 14:25:00+05:30,12922.5,12931.45,12918.35,12928.85,28950,,13.100000000000364,26.200000000000728,12928.85,12911.599999999999,0.0
4,2024-07-30 14:30:00+05:30,12928.85,12938.4,12926.65,12932.05,38150,,11.75,23.5,12932.05,12911.599999999999,0.0
5,2024-07-30 14:35:00+05:30,12932.05,12944.05,12931.0,12943.6,29400,,13.049999999999272,26.099999999998545,12943.6,12917.500000000002,0.0
6,2024-07-30 14:40:00+05:30,12943.6,12949.6,12935.15,12935.15,13300,,14.450000000000728,28.900000000001455,12935.15,12917.500000000002,0.0
7,2024-07-30 14:45:00+05:30,12935.15,12941.05,12933.75,12936.95,4850,,7.299999999999272,14.599999999998545,12936.95,12922.350000000002,0.0
8,2024-07-30 14:50:00+05:30,12936.95,12936.95,12922.8,12925.0,23000,,14.150000000001455,28.30000000000291,12925.0,12922.350000000002,0.0
9,2024-07-30 14:55:00+05:30,12925.0,12935.0,12918.0,12925.0,8900,,17.0,34.0,12925.0,12922.350000000002,0.0
10,2024-07-30 15:00:00+05:30,12925.0,12925.0,12907.75,12915.0,15200,,17.25,34.5,12915.0,12949.5,-1.0
11,2024-07-30 15:05:00+05:30,12915.0,12919.1,12908.7,12910.4,10600,,10.399999999999636,20.799999999999272,12910.4,12931.199999999999,-1.0
12,2024-07-30 15:10:00+05:30,12910.4,12918.5,12906.0,12915.0,14150,,12.5,25.0,12915.0,12931.199999999999,-1.0
13,2024-07-30 15:15:00+05:30,12914.4,12918.0,12906.6,12918.0,11350,,11.399999999999636,22.799999999999272,12918.0,12931.199999999999,-1.0
14,2024-07-30 15:20:00+05:30,12918.0,12919.15,12912.0,12917.25,5150,,7.149999999999636,14.299999999999272,12917.25,12931.199999999999,-1.0
15,2024-07-30 15:25:00+05:30,12917.25,12917.3,12906.05,12912.0,7950,,11.25,22.5,12912.0,12931.199999999999,-1.0
16,2024-07-31 09:15:00+05:30,12904.95,12938.05,12904.95,12908.0,24100,,33.099999999998545,66.19999999999709,12908.0,12931.199999999999,-1.0
17,2024-07-31 09:20:00+05:30,12905.0,12935.2,12901.65,12934.25,10500,,33.55000000000109,67.10000000000218,12934.25,12867.149999999998,1.0
18,2024-07-31 09:25:00+05:30,12934.25,12948.15,12926.65,12944.2,13050,,21.5,43.0,12944.2,12901.2,1.0
19,2024-07-31 09:30:00+05:30,12944.2,12946.45,12917.15,12934.9,6600,12925.1575,29.30000000000109,58.60000000000218,12934.9,12901.2,1.0
20,2024-07-31 09:35:00+05:30,12934.9,12958.4,12926.95,12956.0,11250,12928.09488095238,31.44999999999891,62.89999999999782,12956.0,12901.2,1.0
21,2024-07-31 09:40:00+05:30,12956.0,12976.0,12952.65,12973.0,16850,12932.371558956915,23.350000000000364,46.70000000000073,12973.0,12926.3,1.0
22,2024-07-31 09:45:00+05:30,12973.0,12995.0,12962.0,12963.2,22600,12935.30760096102,33.0,66.0,12963.2,12926.3,1.0
23,2024-07-31 09:50:00+05:30,12963.65,12976.3,12955.75,12971.45,8850,12938.749734202827,20.549999999999272,41.099999999998545,12971.45,12930.350000000002,1.0
24,2024-07-31 09:55:00+05:30,12971.45,12980.0,12961.65,12976.0,2750,12942.297378564464,18.350000000000364,36.70000000000073,12976.0,12939.3,1.0
25,2024-07-31 10:00:00+05:30,12976.0,12977.6,12965.8,12974.45,4150,12945.359532986897,11.800000000001091,23.600000000002183,12974.45,12950.849999999999,1.0
26,2024-07-31 10:05:00+05:30,12974.45,12986.0,12974.45,12986.0,4300,12949.230053654812,11.549999999999272,23.099999999998545,12986.0,12962.900000000001,1.0
27,2024-07-31 10:10:00+05:30,12986.0,12988.95,12977.95,12984.45,2600,12952.584334259116,11.0,22.0,12984.45,12962.900000000001,1.0
28,2024-07-31 10:15:00+05:30,12984.45,12987.0,12969.95,12987.0,8350,12955.86201671063,17.049999999999272,34.099999999998545,12987.0,12962.900000000001,1.0
29,2024-07-31 10:20:00+05:30,12987.0,12998.0,12981.85,12985.0,18600,12958.637062738188,16.149999999999636,32.29999999999927,12985.0,12962.900000000001,1.0
30,2024-07-31 10:25:00+05:30,12985.0,12988.05,12975.45,12980.5,7500,12960.719247239313,12.599999999998545,25.19999999999709,12980.5,12962.900000000001,1.0
31,2024-07-31 10:30:00+05:30,12979.55,12980.7,12960.95,12978.85,17200,12962.445985597475,19.75,39.5,12978.85,12962.900000000001,1.0
32,2024-07-31 10:35:00+05:30,12978.85,12991.85,12978.85,12991.85,4850,12965.246367921525,13.0,26.0,12991.85,12965.85,1.0
33,2024-07-31 10:40:00+05:30,12991.85,12995.0,12985.95,12994.95,3750,12968.075285262332,9.049999999999272,18.099999999998545,12994.95,12976.850000000002,1.0
34,2024-07-31 10:45:00+05:30,12994.95,13004.8,12992.95,12994.5,7300,12970.591924761156,11.849999999998545,23.69999999999709,12994.5,12976.850000000002,1.0
35,2024-07-31 10:50:00+05:30,12994.5,13000.0,12994.5,12997.0,3150,12973.10697954581,5.5,11.0,12997.0,12986.0,1.0
36,2024-07-31 10:55:00+05:30,12997.0,13005.0,12992.25,12995.15,2200,12975.20631482716,12.75,25.5,12995.15,12986.0,1.0
37,2024-07-31 11:00:00+05:30,12995.15,12999.65,12993.0,12999.45,1000,12977.515237224574,6.649999999999636,13.299999999999272,12999.45,12986.150000000001,1.0
38,2024-07-31 11:05:00+05:30,12999.45,13000.0,12985.7,12985.7,2700,12978.294738441282,14.299999999999272,28.599999999998545,12985.7,13014.3,-1.0
